(0, 5, 5, 20)
(0, 5, 5, 25)
(0, 5, 5, 30)
(0, 5, 5, 35)
(0, 5, 5, 40)
(0, 5, 5, 45)
(0, 5, 5, 50)
(0, 5, 5, 55)
(0, 5, 5, 60)
(0, 5, 5, 65)
(0, 5, 5, 70)
(0, 5, 5, 75)
(0, 5, 5, 80)
(0, 5, 5, 85)
(0, 5, 5, 90)
(0, 5, 5, 95)
(0, 5, 5, 100)
(0, 5, 10, 10)
(0, 5, 10, 15)
(0, 5, 10, 20)
(0, 5, 10, 25)
(0, 5, 10, 30)
(0, 5, 10, 35)
(0, 5, 10, 40)
(0, 5, 10, 45)
(0, 5, 10, 50)
(0, 5, 10, 55)
(0, 5, 10, 60)
(0, 5, 10, 65)
(0, 5, 10, 70)
(0, 5, 10, 75)
(0, 5, 10, 80)
(0, 5, 10, 85)
(0, 5, 10, 90)
(0, 5, 10, 95)
(0, 5, 10, 100)
(0, 5, 15, 15)
(0, 5, 15, 20)
(0, 5, 15, 25)
(0, 5, 15, 30)
(0, 5, 15, 35)
(0, 5, 15, 40)
(0, 5, 15, 45)
(0, 5, 15, 50)
(0, 5, 15, 55)
(0, 5, 15, 60)
(0, 5, 15, 65)
(0, 5, 15, 70)
(0, 5, 15, 75)
(0, 5, 15, 80)
(0, 5, 15, 85)
(0, 5, 15, 90)
(0, 5, 15, 95)
(0, 5, 15, 100)
(0, 5, 20, 20)
(0, 5, 20, 25)
(0, 5, 20, 30)
(0, 5, 20, 35)
(0, 5, 20, 40)
(0, 5, 20, 45)
(0, 5, 20, 50)
(0, 5, 20, 55)
(0, 5, 20, 60)
(0, 5, 20, 65)
(0, 5, 20, 70)
(0, 5, 20, 75)
(0, 5, 20, 80)
(0, 5, 20, 85)
(0, 5, 20, 90)
(0, 5, 20, 95)
(0, 5, 20, 100)
(0, 5, 25, 25)
(0, 5, 25, 30)
(0, 5, 25, 35)
(0, 5, 25, 40)
(0, 5, 25, 45)
(0, 5, 25, 50)
(0, 5, 25, 55)
(0, 5, 25, 60)
(0, 5, 25, 65)
(0, 5, 25, 70)
(0, 5, 25, 75)
(0, 5, 25, 80)
(0, 5, 25, 85)
(0, 5, 25, 90)
(0, 5, 25, 95)
(0, 5, 25, 100)
(0, 5, 30, 30)
(0, 5, 30, 35)
(0, 5, 30, 40)
(0, 5, 30, 45)
(0, 5, 30, 50)
(0, 5, 30, 55)
(0, 5, 30, 60)
(0, 5, 30, 65)
(0, 5, 30, 70)
(0, 5, 30, 75)
(0, 5, 30, 80)
(0, 5, 30, 85)
(0, 5, 30, 90)
(0, 5, 30, 95)
(0, 5, 30, 100)
(0, 5, 35, 35)
(0, 5, 35, 40)
(0, 5, 35, 45)
(0, 5, 35, 50)
(0, 5, 35, 55)
(0, 5, 35, 60)
(0, 5, 35, 65)
(0, 5, 35, 70)
(0, 5, 35, 75)
(0, 5, 35, 80)
(0, 5, 35, 85)
(0, 5, 35, 90)
(0, 5, 35, 95)
(0, 5, 35, 100)
(0, 5, 40, 40)
(0, 5, 40, 45)
(0, 5, 40, 50)
(0, 5, 40, 55)
(0, 5, 40, 60)
(0, 5, 40, 65)
(0, 5, 40, 70)
(0, 5, 40, 75)
(0, 5, 40, 80)
(0, 5, 40, 85)
(0, 5, 40, 90)
(0, 5, 40, 95)
(0, 5, 40, 100)
(0, 5, 45, 45)
(0, 5, 45, 50)
(0, 5, 45, 55)
(0, 5, 45, 60)
(0, 5, 45, 65)
(0, 5, 45, 70)
(0, 5, 45, 75)
(0, 5, 45, 80)
(0, 5, 45, 85)
(0, 5, 45, 90)
(0, 5, 45, 95)
(0, 5, 45, 100)
(0, 5, 50, 50)
(0, 5, 50, 55)
(0, 5, 50, 60)
(0, 5, 50, 65)
(0, 5, 50, 70)
(0, 5, 50, 75)
(0, 5, 50, 80)
(0, 5, 50, 85)
(0, 5, 50, 90)
(0, 5, 50, 95)
(0, 5, 50, 100)
(0, 5, 55, 55)
(0, 5, 55, 60)
(0, 5, 55, 65)
(0, 5, 55, 70)
(0, 5, 55, 75)
(0, 5, 55, 80)
(0, 5, 55, 85)
(0, 5, 55, 90)
(0, 5, 55, 95)
(0, 5, 55, 100)
(0, 5, 60, 60)
(0, 5, 60, 65)
(0, 5, 60, 70)
(0, 5, 60, 75)
(0, 5, 60, 80)
(0, 5, 60, 85)
(0, 5, 60, 90)
(0, 5, 60, 95)
(0, 5, 60, 100)
(0, 5, 65, 65)
(0, 5, 65, 70)
(0, 5, 65, 75)
(0, 5, 65, 80)
(0, 5, 65, 85)
(0, 5, 65, 90)
(0, 5, 65, 95)
(0, 5, 65, 100)
(0, 5, 70, 70)
(0, 5, 70, 75)
(0, 5, 70, 80)
(0, 5, 70, 85)
(0, 5, 70, 90)
(0, 5, 70, 95)
(0, 5, 70, 100)
(0, 5, 75, 75)
(0, 5, 75, 80)
(0, 5, 75, 85)
(0, 5, 75, 90)
(0, 5, 75, 95)
(0, 5, 75, 100)
(0, 5, 80, 80)
(0, 5, 80, 85)
(0, 5, 80, 90)
(0, 5, 80, 95)
(0, 5, 80, 100)
(0, 5, 85, 85)
(0, 5, 85, 90)
(0, 5, 85, 95)
(0, 5, 85, 100)
(0, 5, 90, 90)
(0, 5, 90, 95)
(0, 5, 90, 100)
(0, 5, 95, 95)
(0, 5, 95, 100)
(0, 5, 100, 100)
(0, 10, 10, 10)
(0, 10, 10, 15)
(0, 10, 10, 20)
(0, 10, 10, 25)
(0, 10, 10, 30)
(0, 10, 10, 35)
(0, 10, 10, 40)
(0, 10, 10, 45)
(0, 10, 10, 50)
(0, 10, 10, 55)
(0, 10, 10, 60)
(0, 10, 10, 65)
(0, 10, 10, 70)
(0, 10, 10, 75)
(0, 10, 10, 80)
(0, 10, 10, 85)
(0, 10, 10, 90)
(0, 10, 10, 95)
(0, 10, 10, 100)
(0, 10, 15, 15)
(0, 10, 15, 20)
(0, 10, 15, 25)
(0, 10, 15, 30)
(0, 10, 15, 35)
(0, 10, 15, 40)
(0, 10, 15, 45)
(0, 10, 15, 50)
(0, 10, 15, 55)
(0, 10, 15, 60)
(0, 10, 15, 65)
(0, 10, 15, 70)
(0, 10, 15, 75)
(0, 10, 15, 80)
(0, 10, 15, 85)
(0, 10, 15, 90)
(0, 10, 15, 95)
(0, 10, 15, 100)
(0, 10, 20, 20)
(0, 10, 20, 25)
(0, 10, 20, 30)
(0, 10, 20, 35)
(0, 10, 20, 40)
(0, 10, 20, 45)
(0, 10, 20, 50)
(0, 10, 20, 55)
(0, 10, 20, 60)
(0, 10, 20, 65)
(0, 10, 20, 70)
(0, 10, 20, 75)
(0, 10, 20, 80)
(0, 10, 20, 85)
(0, 10, 20, 90)
(0, 10, 20, 95)
(0, 10, 20, 100)
(0, 10, 25, 25)
(0, 10, 25, 30)
(0, 10, 25, 35)
(0, 10, 25, 40)
(0, 10, 25, 45)
(0, 10, 25, 50)
(0, 10, 25, 55)
(0, 10, 25, 60)
(0, 10, 25, 65)
(0, 10, 25, 70)
(0, 10, 25, 75)
(0, 10, 25, 80)
(0, 10, 25, 85)
(0, 10, 25, 90)
(0, 10, 25, 95)
(0, 10, 25, 100)
(0, 10, 30, 30)
(0, 10, 30, 35)
(0, 10, 30, 40)
(0, 10, 30, 45)
(0, 10, 30, 50)
(0, 10, 30, 55)
(0, 10, 30, 60)
(0, 10, 30, 65)
(0, 10, 30, 70)
(0, 10, 30, 75)
(0, 10, 30, 80)
(0, 10, 30, 85)
(0, 10, 30, 90)
(0, 10, 30, 95)
(0, 10, 30, 100)
(0, 10, 35, 35)
(0, 10, 35, 40)
(0, 10, 35, 45)
(0, 10, 35, 50)
(0, 10, 35, 55)
(0, 10, 35, 60)
(0, 10, 35, 65)
(0, 10, 35, 70)
(0, 10, 35, 75)
(0, 10, 35, 80)
(0, 10, 35, 85)
(0, 10, 35, 90)
(0, 10, 35, 95)
(0, 10, 35, 100)
(0, 10, 40, 40)
(0, 10, 40, 45)
(0, 10, 40, 50)
(0, 10, 40, 55)
(0, 10, 40, 60)
(0, 10, 40, 65)
(0, 10, 40, 70)
(0, 10, 40, 75)
(0, 10, 40, 80)
(0, 10, 40, 85)
(0, 10, 40, 90)
(0, 10, 40, 95)
(0, 10, 40, 100)
(0, 10, 45, 45)
(0, 10, 45, 50)
(0, 10, 45, 55)
(0, 10, 45, 60)
(0, 10, 45, 65)
(0, 10, 45, 70)
(0, 10, 45, 75)
(0, 10, 45, 80)
(0, 10, 45, 85)
(0, 10, 45, 90)
(0, 10, 45, 95)
(0, 10, 45, 100)
(0, 10, 50, 50)
(0, 10, 50, 55)
(0, 10, 50, 60)
(0, 10, 50, 65)
(0, 10, 50, 70)
(0, 10, 50, 75)
(0, 10, 50, 80)
(0, 10, 50, 85)
(0, 10, 50, 90)
(0, 10, 50, 95)
(0, 10, 50, 100)
(0, 10, 55, 55)
(0, 10, 55, 60)
(0, 10, 55, 65)
(0, 10, 55, 70)
(0, 10, 55, 75)
(0, 10, 55, 80)
(0, 10, 55, 85)
(0, 10, 55, 90)
(0, 10, 55, 95)
(0, 10, 55, 100)
(0, 10, 60, 60)
(0, 10, 60, 65)
(0, 10, 60, 70)
(0, 10, 60, 75)
(0, 10, 60, 80)
(0, 10, 60, 85)
(0, 10, 60, 90)
(0, 10, 60, 95)
(0, 10, 60, 100)
(0, 10, 65, 65)
(0, 10, 65, 70)
(0, 10, 65, 75)
(0, 10, 65, 80)
(0, 10, 65, 85)
(0, 10, 65, 90)
(0, 10, 65, 95)
(0, 10, 65, 100)
(0, 10, 70, 70)
(0, 10, 70, 75)
(0, 10, 70, 80)
(0, 10, 70, 85)
(0, 10, 70, 90)
(0, 10, 70, 95)
(0, 10, 70, 100)
(0, 10, 75, 75)
(0, 10, 75, 80)
(0, 10, 75, 85)
(0, 10, 75, 90)
(0, 10, 75, 95)
(0, 10, 75, 100)
(0, 10, 80, 80)
(0, 10, 80, 85)
(0, 10, 80, 90)
(0, 10, 80, 95)
(0, 10, 80, 100)
(0, 10, 85, 85)
(0, 10, 85, 90)
(0, 10, 85, 95)
(0, 10, 85, 100)
(0, 10, 90, 90)
(0, 10, 90, 95)
(0, 10, 90, 100)
(0, 10, 95, 95)
(0, 10, 95, 100)
(0, 10, 100, 100)
(0, 15, 15, 15)
(0, 15, 15, 20)
(0, 15, 15, 25)
(0, 15, 15, 30)
(0, 15, 15, 35)
(0, 15, 15, 40)
(0, 15, 15, 45)
(0, 15, 15, 50)
(0, 15, 15, 55)
(0, 15, 15, 60)
(0, 15, 15, 65)
(0, 15, 15, 70)
(0, 15, 15, 75)
(0, 15, 15, 80)
(0, 15, 15, 85)
(0, 15, 15, 90)
(0, 15, 15, 95)
(0, 15, 15, 100)
(0, 15, 20, 20)
(0, 15, 20, 25)
(0, 15, 20, 30)
(0, 15, 20, 35)
(0, 15, 20, 40)
(0, 15, 20, 45)
(0, 15, 20, 50)
(0, 15, 20, 55)
(0, 15, 20, 60)
(0, 15, 20, 65)
(0, 15, 20, 70)
(0, 15, 20, 75)
(0, 15, 20, 80)
(0, 15, 20, 85)
(0, 15, 20, 90)
(0, 15, 20, 95)
(0, 15, 20, 100)
(0, 15, 25, 25)
(0, 15, 25, 30)
(0, 15, 25, 35)
(0, 15, 25, 40)
(0, 15, 25, 45)
(0, 15, 25, 50)
(0, 15, 25, 55)
(0, 15, 25, 60)
(0, 15, 25, 65)
(0, 15, 25, 70)
(0, 15, 25, 75)
(0, 15, 25, 80)
(0, 15, 25, 85)
(0, 15, 25, 90)
(0, 15, 25, 95)
(0, 15, 25, 100)
(0, 15, 30, 30)
(0, 15, 30, 35)
(0, 15, 30, 40)
(0, 15, 30, 45)
(0, 15, 30, 50)
(0, 15, 30, 55)
(0, 15, 30, 60)
(0, 15, 30, 65)
(0, 15, 30, 70)
(0, 15, 30, 75)
(0, 15, 30, 80)
(0, 15, 30, 85)
(0, 15, 30, 90)
(0, 15, 30, 95)
(0, 15, 30, 100)
(0, 15, 35, 35)
(0, 15, 35, 40)
(0, 15, 35, 45)
(0, 15, 35, 50)
(0, 15, 35, 55)
(0, 15, 35, 60)
(0, 15, 35, 65)
(0, 15, 35, 70)
(0, 15, 35, 75)
(0, 15, 35, 80)
(0, 15, 35, 85)
(0, 15, 35, 90)
(0, 15, 35, 95)
(0, 15, 35, 100)
(0, 15, 40, 40)
(0, 15, 40, 45)
(0, 15, 40, 50)
(0, 15, 40, 55)
(0, 15, 40, 60)
(0, 15, 40, 65)
(0, 15, 40, 70)
(0, 15, 40, 75)
(0, 15, 40, 80)
(0, 15, 40, 85)
(0, 15, 40, 90)
(0, 15, 40, 95)
(0, 15, 40, 100)
(0, 15, 45, 45)
(0, 15, 45, 50)
(0, 15, 45, 55)
(0, 15, 45, 60)
(0, 15, 45, 65)
(0, 15, 45, 70)
(0, 15, 45, 75)
(0, 15, 45, 80)
(0, 15, 45, 85)
(0, 15, 45, 90)
(0, 15, 45, 95)
(0, 15, 45, 100)
(0, 15, 50, 50)
(0, 15, 50, 55)
(0, 15, 50, 60)
(0, 15, 50, 65)
(0, 15, 50, 70)
(0, 15, 50, 75)
(0, 15, 50, 80)
(0, 15, 50, 85)
(0, 15, 50, 90)
(0, 15, 50, 95)
(0, 15, 50, 100)
(0, 15, 55, 55)
(0, 15, 55, 60)
(0, 15, 55, 65)
(0, 15, 55, 70)
(0, 15, 55, 75)
(0, 15, 55, 80)
(0, 15, 55, 85)
(0, 15, 55, 90)
(0, 15, 55, 95)
(0, 15, 55, 100)
(0, 15, 60, 60)
(0, 15, 60, 65)
(0, 15, 60, 70)
(0, 15, 60, 75)
(0, 15, 60, 80)
(0, 15, 60, 85)
(0, 15, 60, 90)
(0, 15, 60, 95)
(0, 15, 60, 100)
(0, 15, 65, 65)
(0, 15, 65, 70)
(0, 15, 65, 75)
(0, 15, 65, 80)
(0, 15, 65, 85)
(0, 15, 65, 90)
(0, 15, 65, 95)
(0, 15, 65, 100)
(0, 15, 70, 70)
(0, 15, 70, 75)
(0, 15, 70, 80)
(0, 15, 70, 85)
(0, 15, 70, 90)
(0, 15, 70, 95)
(0, 15, 70, 100)
(0, 15, 75, 75)
(0, 15, 75, 80)
(0, 15, 75, 85)
(0, 15, 75, 90)
(0, 15, 75, 95)
(0, 15, 75, 100)
(0, 15, 80, 80)
(0, 15, 80, 85)
(0, 15, 80, 90)
(0, 15, 80, 95)
(0, 15, 80, 100)
(0, 15, 85, 85)
(0, 15, 85, 90)
(0, 15, 85, 95)
(0, 15, 85, 100)
(0, 15, 90, 90)
(0, 15, 90, 95)
(0, 15, 90, 100)
(0, 15, 95, 95)
(0, 15, 95, 100)
(0, 15, 100, 100)
(0, 20, 20, 20)
(0, 20, 20, 25)
(0, 20, 20, 30)
(0, 20, 20, 35)
(0, 20, 20, 40)
(0, 20, 20, 45)
(0, 20, 20, 50)
(0, 20, 20, 55)
(0, 20, 20, 60)
(0, 20, 20, 65)
(0, 20, 20, 70)
(0, 20, 20, 75)
(0, 20, 20, 80)
(0, 20, 20, 85)
(0, 20, 20, 90)
(0, 20, 20, 95)
(0, 20, 20, 100)
(0, 20, 25, 25)
(0, 20, 25, 30)
(0, 20, 25, 35)
(0, 20, 25, 40)
(0, 20, 25, 45)
(0, 20, 25, 50)
(0, 20, 25, 55)
(0, 20, 25, 60)
(0, 20, 25, 65)
(0, 20, 25, 70)
(0, 20, 25, 75)
(0, 20, 25, 80)
(0, 20, 25, 85)
(0, 20, 25, 90)
(0, 20, 25, 95)
(0, 20, 25, 100)
(0, 20, 30, 30)
(0, 20, 30, 35)
(0, 20, 30, 40)
(0, 20, 30, 45)
(0, 20, 30, 50)
(0, 20, 30, 55)
(0, 20, 30, 60)
(0, 20, 30, 65)
(0, 20, 30, 70)
(0, 20, 30, 75)
(0, 20, 30, 80)
(0, 20, 30, 85)
(0, 20, 30, 90)
(0, 20, 30, 95)
(0, 20, 30, 100)
(0, 20, 35, 35)
(0, 20, 35, 40)
(0, 20, 35, 45)
(0, 20, 35, 50)
(0, 20, 35, 55)
(0, 20, 35, 60)
(0, 20, 35, 65)
(0, 20, 35, 70)
(0, 20, 35, 75)
(0, 20, 35, 80)
(0, 20, 35, 85)
(0, 20, 35, 90)
(0, 20, 35, 95)
(0, 20, 35, 100)
(0, 20, 40, 40)
(0, 20, 40, 45)
(0, 20, 40, 50)
(0, 20, 40, 55)
(0, 20, 40, 60)
(0, 20, 40, 65)
(0, 20, 40, 70)
(0, 20, 40, 75)
(0, 20, 40, 80)
(0, 20, 40, 85)
(0, 20, 40, 90)
(0, 20, 40, 95)
(0, 20, 40, 100)
(0, 20, 45, 45)
(0, 20, 45, 50)
(0, 20, 45, 55)
(0, 20, 45, 60)
(0, 20, 45, 65)
(0, 20, 45, 70)
(0, 20, 45, 75)
(0, 20, 45, 80)
(0, 20, 45, 85)
(0, 20, 45, 90)
(0, 20, 45, 95)
(0, 20, 45, 100)
(0, 20, 50, 50)
(0, 20, 50, 55)
(0, 20, 50, 60)
(0, 20, 50, 65)
(0, 20, 50, 70)
(0, 20, 50, 75)
(0, 20, 50, 80)
(0, 20, 50, 85)
(0, 20, 50, 90)
(0, 20, 50, 95)
(0, 20, 50, 100)
(0, 20, 55, 55)
(0, 20, 55, 60)
(0, 20, 55, 65)
(0, 20, 55, 70)
(0, 20, 55, 75)
(0, 20, 55, 80)
(0, 20, 55, 85)
(0, 20, 55, 90)
(0, 20, 55, 95)
(0, 20, 55, 100)
(0, 20, 60, 60)
(0, 20, 60, 65)
(0, 20, 60, 70)
(0, 20, 60, 75)
(0, 20, 60, 80)
(0, 20, 60, 85)
(0, 20, 60, 90)
(0, 20, 60, 95)
(0, 20, 60, 100)
(0, 20, 65, 65)
(0, 20, 65, 70)
(0, 20, 65, 75)
(0, 20, 65, 80)
(0, 20, 65, 85)
(0, 20, 65, 90)
(0, 20, 65, 95)
(0, 20, 65, 100)
(0, 20, 70, 70)
(0, 20, 70, 75)
(0, 20, 70, 80)
(0, 20, 70, 85)
(0, 20, 70, 90)
(0, 20, 70, 95)
(0, 20, 70, 100)
(0, 20, 75, 75)
(0, 20, 75, 80)
(0, 20, 75, 85)
(0, 20, 75, 90)
(0, 20, 75, 95)
(0, 20, 75, 100)
(0, 20, 80, 80)
(0, 20, 80, 85)
(0, 20, 80, 90)
(0, 20, 80, 95)
(0, 20, 80, 100)
(0, 20, 85, 85)
(0, 20, 85, 90)
(0, 20, 85, 95)
(0, 20, 85, 100)
(0, 20, 90, 90)
(0, 20, 90, 95)
(0, 20, 90, 100)
(0, 20, 95, 95)
(0, 20, 95, 100)
(0, 20, 100, 100)
(0, 25, 25, 25)
(0, 25, 25, 30)
(0, 25, 25, 35)
(0, 25, 25, 40)
(0, 25, 25, 45)
(0, 25, 25, 50)
(0, 25, 25, 55)
(0, 25, 25, 60)
(0, 25, 25, 65)
(0, 25, 25, 70)
(0, 25, 25, 75)
(0, 25, 25, 80)
(0, 25, 25, 85)
(0, 25, 25, 90)
(0, 25, 25, 95)
(0, 25, 25, 100)
(0, 25, 30, 30)
(0, 25, 30, 35)
(0, 25, 30, 40)
(0, 25, 30, 45)
(0, 25, 30, 50)
(0, 25, 30, 55)
(0, 25, 30, 60)
(0, 25, 30, 65)
(0, 25, 30, 70)
(0, 25, 30, 75)
(0, 25, 30, 80)
(0, 25, 30, 85)
(0, 25, 30, 90)
(0, 25, 30, 95)
(0, 25, 30, 100)
(0, 25, 35, 35)
(0, 25, 35, 40)
(0, 25, 35, 45)
(0, 25, 35, 50)
(0, 25, 35, 55)
(0, 25, 35, 60)
(0, 25, 35, 65)
(0, 25, 35, 70)
(0, 25, 35, 75)
(0, 25, 35, 80)
(0, 25, 35, 85)
(0, 25, 35, 90)
(0, 25, 35, 95)
(0, 25, 35, 100)
(0, 25, 40, 40)
(0, 25, 40, 45)
(0, 25, 40, 50)
(0, 25, 40, 55)
(0, 25, 40, 60)
(0, 25, 40, 65)
(0, 25, 40, 70)
(0, 25, 40, 75)
(0, 25, 40, 80)
(0, 25, 40, 85)
(0, 25, 40, 90)
(0, 25, 40, 95)
(0, 25, 40, 100)
(0, 25, 45, 45)
(0, 25, 45, 50)
(0, 25, 45, 55)
(0, 25, 45, 60)
(0, 25, 45, 65)
(0, 25, 45, 70)
(0, 25, 45, 75)
(0, 25, 45, 80)
(0, 25, 45, 85)
(0, 25, 45, 90)
(0, 25, 45, 95)
(0, 25, 45, 100)
(0, 25, 50, 50)
(0, 25, 50, 55)
(0, 25, 50, 60)
(0, 25, 50, 65)
(0, 25, 50, 70)
(0, 25, 50, 75)
(0, 25, 50, 80)
(0, 25, 50, 85)
(0, 25, 50, 90)
(0, 25, 50, 95)
(0, 25, 50, 100)
(0, 25, 55, 55)
(0, 25, 55, 60)
(0, 25, 55, 65)
(0, 25, 55, 70)
(0, 25, 55, 75)
(0, 25, 55, 80)
(0, 25, 55, 85)
(0, 25, 55, 90)
(0, 25, 55, 95)
(0, 25, 55, 100)
(0, 25, 60, 60)
(0, 25, 60, 65)
(0, 25, 60, 70)
(0, 25, 60, 75)
(0, 25, 60, 80)
(0, 25, 60, 85)
(0, 25, 60, 90)
(0, 25, 60, 95)
(0, 25, 60, 100)
(0, 25, 65, 65)
(0, 25, 65, 70)
(0, 25, 65, 75)
(0, 25, 65, 80)
(0, 25, 65, 85)
(0, 25, 65, 90)
(0, 25, 65, 95)
(0, 25, 65, 100)
(0, 25, 70, 70)
(0, 25, 70, 75)
(0, 25, 70, 80)
(0, 25, 70, 85)
(0, 25, 70, 90)
(0, 25, 70, 95)
(0, 25, 70, 100)
(0, 25, 75, 75)
(0, 25, 75, 80)
(0, 25, 75, 85)
(0, 25, 75, 90)
(0, 25, 75, 95)
(0, 25, 75, 100)
